66952023409633           42862597                 14529728002              40780188                                PD   2013-12-08                              
61808634175398           0303683                  79593710950              44561326                                PD   2013-12-29                              
30380739032517           5866090                  63111450870              50362283                                AC   2015-01-25                              
69957553990692           9595735                  75701247087              91257069                                AC   2014-01-12                              
41417991875210           54310573                 66742805305              19654963                                DE   2014-01-12                              
65697715465050           94945443                 01211894245              74902097                                AC   2014-01-12                              
57960762075415           41369379                 16332108147              94970949                                AC   2013-12-29                              
45174958549326           34178964                 26681375479              20327212                                DE   2013-06-23                              
97421051553326           6065306                  04530040671              23586435                                AC   2014-11-09                              
81844665816182           6621861                  54557231210              86253877                                PD   2013-06-02                              
98676020428841           42394317                 91386186381              01594284                                AC   2013-06-02                              
71409315169815           301393                   56595722666              99622378                                PD   2015-07-19                              
04432754632701           40099430                 18157035594              07935757                                AC   2013-07-28                              
73625516007248           32584770                 99935431148              32367105                                AC   2015-12-27                              
05685195398508           7725062                  50733618479              96733649                                AC   2013-12-22                              
21005442788060           93572396                 27927754255              11304292                                AC   2016-12-04                              
61984999392056           77567194                 80304965891              98803178                                DE   2014-04-13                              
40967850073736           8857506                  44194127795              36274666                                AC   2013-12-01                              
75628888525420           79777574                 41679278937              54952860                                AC   2015-06-07                              
15202588101473           6197198                  06102506125              34072277                                PD   2013-07-14                              
57036270378797           26541962                 75367345434              49426436                                AC   2014-03-23                              
48644268817865           34348839                 80299021869              00493299                                PD   2014-01-12                              
82105299289217           27168371                 96284715115              78894073                                AC   2014-01-05                              
99753452955928           65259583                 44475245531              82099835                                DE   2016-02-21                              
91139793227129           28496534                 55271348884              85212160                                AC   2013-12-01                              
18771200896495           51678583                 07511904377              03523667                                PD   2013-06-02                              
50110839802882           23283772                 14392624934              52294026                                DE   2013-12-29                              
69208246397605           92674847                 80376283611              69456852                                AC   2014-01-12                              
32475846690441           01596241                 72096898103              93864931                                PD   2013-06-02                              
39839920098355           65625339                 20253416713              90497406                                AC   2014-01-05                              
11402265855043           66338259                 71657213116              31449125                                DE   2013-12-22                              
73331427350881           3124839                  13386056669              99327063                                AC   2013-12-29                              
57811524039280           91887167                 94408362243              04134903                                PD   2013-06-02                              
00289873283887           77040152                 67849470189              67251907                                AC   2015-11-01                              
07800472965340           68341576                 35555222455              68731691                                DE   2015-09-20                              
45950853681513           50762658                 36943672937              02776486                                AC   2013-06-02                              
58324915446578           15735683                 94951834407              99558859                                PD   2013-06-02                              
02614986246943           77107569                 27469844877              59176961                                AC   2013-06-02                              
41106331280310           72914168                 63162001506              87942275                                AC   2014-11-09                              
14125447439412           82564064                 80632041931              52891739                                AC   2013-06-02                              
87785276435943           7755133                  79872451372              86401662                                AC   2014-01-05                              
99658409014301           62753403                 53981260471              00171622                                AC   2013-12-22                              
85844340404074           94135584                 61778731320              97310416                                DE   2013-12-15                              
88051785741304           90474887                 37390712656              52291694                                AC   2013-06-02                              
59626103468879           69669855                 74034119582              65163867                                AC   2013-12-22                              
51169099731529           35246785                 63273689989              59522313                                AC   2014-01-05                              
36542847867323           20080576                 97819613852              27106472                                PD   2013-06-02                              
08499525860654           05265799                 69987634442              31269755                                PD   2014-01-12                              
22952474793393           49035228                 51731411926              26172736                                PD   2013-06-02                              
83287549510561           6546196                  20257452585              60142609                                AC   2014-06-15                              
78710857435460           04561552                 74520727862              01569298                                DE   2016-09-25                              
33458069203724           36079128                 82729275442              83059975                                AC   2017-03-26                              
04829851539012           46440300                 66941703225              75872121                                AC   2013-06-02                              
29879498791366           53712463                 69115441281              52533724                                PD   2013-06-02                              
96378869837211           75934887                 34186466214              91559872                                DE   2013-06-02                              
23564040959042           3884186                  29590769808              65763243                                PD   2013-08-25                              
15739544045230           716472                   58706026637              18462514                                AC   2014-06-29                              
36341072278817           7616523                  34811268766              44536919                                AC   2013-12-01                              
60899207106471           7553872                  81352613882              53154344                                AC   2014-08-24                              
69043092787373           53488496                 64057759078              75388196                                AC   2016-08-14                              
73424749189723           0765804                  83228371649              97297165                                AC   2015-02-01                              
43314049700152           28326884                 66017605776              51566236                                PD   2013-06-02                              
02798009780596           62159247                 13558788280              31577615                                DE   2013-06-02                              
88545987259879           36225092                 03397261026              71695892                                AC   2013-08-18                              
39283634520366           3239902                  72769135336              80122037                                AC   2013-12-29                              
59317386269605           2321114                  19073555823              65371575                                AC   2013-09-15                              
10365781640918           22231045                 06353966257              34225501                                PD   2013-06-02                              
44092844641321           2654417                  92521770118              86374755                                AC   2014-03-23                              
18907870754654           7991772                  06179336432              30413309                                AC   2013-12-15                              
42486991455427           6521431                  04713444270              53152517                                AC   2017-01-15                              
80302304252367           74425002                 16550680662              19710468                                AC   2014-01-05                              
73878198169883           87104929                 54181169576              70939335                                PD   2013-06-02                              
78550770539987           09013043                 32297853672              79423018                                AC   2013-10-20                              
04354012510636           6431252                  93832531852              23086800                                PD   2013-06-02                              
28265087276540           45425746                 58516219534              99925929                                AC   2013-06-02                              
19024411216368           9403892                  47261500736              65844398                                AC   2014-01-19                              
61111434717725           83899112                 67539064597              88327230                                AC   2014-01-12                              
25237062261848           9089217                  41240646976              26833695                                AC   2017-01-08                              
69744183423123           24970018                 89107691273              35352272                                DE   2013-10-20                              
33430923955594           97509137                 08618998849              81606719                                AC   2013-06-02                              
05714007349140           9482961                  80739660012              64940085                                AC   2013-06-02                              
76794147176546           47111065                 13513076731              54639674                                AC   2013-10-20                              
67974839699408           71916432                 46565706309              62480930                                AC   2013-06-02                              
76802819420559           35020453                 06097753950              16101372                                AC   2013-12-29                              
36589294092902           48504900                 97671334234              58249442                                AC   2014-01-12                              
90527869448241           35461647                 78807613830              85694292                                DE   2013-12-08                              
14228204631387           86925463                 55113134182              08838127                                AC   2013-10-06                              
20783878074004           34225606                 59780856571              31782425                                DE   2013-06-02                              
20960247754675           5487776                  00119333876              68740113                                AC   2013-12-08                              
20595799894301           68771941                 91976096851              28252890                                AC   2014-01-12                              
23868278778717           92858461                 47977266645              43180502                                PD   2013-06-02                              
54778887854739           1214876                  39803803812              71715807                                AC   2015-05-24                              
93445134027320           66993667                 19774741944              50127103                                DE   2013-12-29                              
85248266780268           96618975                 46270568900              69673914                                AC   2013-12-29                              
08663246979110           04031156                 05259236902              23932072                                DE   2013-06-02                              
53827190974118           34521827                 82926223769              63115727                                PD   2013-08-04                              
37267971475697           6101152                  82106289553              45589015                                PD   2013-06-02                              
44140638351109           17499875                 71287636032              50680134                                PD   2013-06-02                              
23857881533018           7102838                  93702971655              42172557                                AC   2013-12-29                              
73701566508380           64208593                 11282955303              50875910                                PD   2013-06-02                              
41890158447069           7418365                  46419417563              89946686                                DE   2013-06-02                              
14989597693120           74255134                 55443413235              08559935                                AC   2013-06-02                              
62768214445663           14304830                 41427369906              75661018                                AC   2017-04-16                              
79001659736872           64445421                 59431589811              99322286                                PD   2013-06-02                              
87239327680662           78792825                 28039702137              11873482                                PD   2013-06-02                              
57613552044019           66941666                 89637955060              44724506                                PD   2016-06-26                              
91754433024029           17633167                 78486807212              40915824                                PD   2013-06-02                              
48841680667391           6197420                  94549390706              32155652                                AC   2013-06-16                              
14153191624329           1319698                  98092787509              85750345                                AC   2013-06-02                              
03782404199127           4357826                  51345860623              32374247                                DE   2015-04-26                              
59975843996410           23668176                 80695329853              27980023                                DE   2013-06-02                              
52096787993673           71440475                 10619623402              38800902                                AC   2013-12-08                              
86038418054095           23496164                 84219387024              36879994                                PD   2013-06-02                              
35580229659240           1931157                  96762952539              79281871                                PD   2013-11-03                              
79247459166851           29544448                 55477485368              96966854                                DE   2013-12-22                              
95724458565490           1762036                  43405389849              73022946                                DE   2016-06-19                              
18950969767918           84200198                 00183766511              43404961                                AC   2016-01-31                              
32683241044027           79605009                 97887904045              67024845                                PD   2013-06-02                              
62215908142334           58718203                 54017801212              68207201                                PD   2014-01-05                              
71461886343605           54102080                 78599108756              79668680                                AC   2016-10-09                              
91813949353667           08560979                 08082363875              05729659                                PD   2014-01-05                              
80164158162638           74642235                 07963606615              27379207                                DE   2013-12-29                              
82853169734955           9288238                  51320842124              59395814                                AC   2017-04-09                              
99591396670137           7191410                  56472778022              56602653                                AC   2013-12-08                              
70368272328159           24705333                 44459985842              76419475                                PD   2013-06-02                              
95686227467573           2962840                  84997364555              96090009                                AC   2013-12-22                              
57651611192108           30467081                 74251887147              26885774                                PD   2013-10-06                              
46311243459225           50588626                 12883846726              23114406                                AC   2013-06-02                              
47773235092173           66869595                 51613651510              06122460                                AC   2013-09-01                              
98548239191646           64696490                 31616325350              60920853                                AC   2013-11-03                              
57109042402315           71901874                 60641809654              18754740                                DE   2013-06-02                              
54950676041323           92684216                 69886224804              23221838                                DE   2013-06-02                              
11116155346969           08872318                 75073157686              78861097                                DE   2013-12-29                              
96835708776399           59902572                 39434624616              46883624                                AC   2014-01-05                              
45983229705061           90832705                 18755845312              57650056                                AC   2013-12-22                              
99470288387943           88015382                 52955926010              67136205                                AC   2013-06-02                              
39748051705583           758503                   01064352347              04576898                                AC   2015-03-08                              
78754739003726           0994125                  06905105353              98595910                                AC   2013-06-02                              
03756113746052           9472194                  98396497020              76227020                                PD   2013-06-02                              
35526975850552           28639927                 18580034431              53571057                                AC   2013-11-17                              
75853270051092           99125942                 41708031754              97254447                                AC   2013-11-17                              
26995999785307           74945571                 95776165970              22919431                                DE   2013-11-17                              
22898571217646           9127865                  44532994802              43493718                                AC   2013-12-01                              
96522345427165           48306528                 75771812145              65753697                                PD   2013-06-02                              
56559052459637           59676278                 32749256261              47939399                                AC   2016-06-05                              
85845568337242           78216208                 27587079884              90808764                                AC   2014-01-12                              
91993527054192           6229077                  38990119213              33291803                                AC   2013-07-14                              
22677381961985           74921249                 32464153348              21605521                                AC   2013-07-14                              
22545455279002           73259046                 71636143661              65870756                                DE   2013-06-09                              
01562221026027           5704857                  55297932822              30315186                                AC   2014-02-02                              
57816135017965           43627385                 51433664717              75600134                                DE   2015-06-21                              
18426261151419           91081599                 43065379338              84971917                                AC   2013-06-02                              
93539821167620           3410977                  23919276862              30336699                                PD   2015-11-01                              
14887470222561           3718339                  79947147220              21250643                                PD   2015-02-01                              
74656038773046           092054                   92704374920              24887233                                AC   2014-10-26                              
64918099906397           84341409                 73753882477              20212576                                PD   2013-06-02                              
98742647597628           7038781                  33734009596              55119383                                AC   2014-01-05                              
41890158447069           7418365                  10711897822              89946686                                AC   2013-06-02                              
44321024294415           67872068                 22214749037              88522430                                AC   2016-08-21                              
68571625557931           6268751                  85967641548              51808539                                AC   2015-03-15                              
36474230152463           41002145                 31974091312              13316474                                PD   2013-06-02                              
36319399672185           99051825                 09349894706              92542216                                PD   2013-06-02                              
27873464430589           66508353                 46932230295              91992055                                AC   2014-01-12                              
68863470249946           32783644                 16438551503              71639381                                AC   2013-06-02                              
74651398308109           64411979                 12238074898              02949120                                AC   2013-12-22                              
79552236539000           8365547                  80371133465              31658943                                AC   2014-01-12                              
31585061695581           75108875                 36942678588              74974428                                PD   2014-10-19                              
55677337936439           32787128                 17632647316              64874053                                PD   2013-06-02                              
10050236107424           82485059                 21771886387              50720923                                DE   2016-12-18                              
18495960432256           53288398                 07272785870              65029617                                PD   2013-06-02                              
69856018014259           23781629                 12631971169              37636692                                DE   2014-01-12                              
31647187045161           34104298                 01081357446              75195330                                AC   2013-06-02                              
94244848967869           53155369                 97351816729              54311935                                DE   2013-06-02                              
64875485097238           75261993                 82782329646              65780129                                AC   2014-01-05                              
38239062345669           22450223                 22005667640              08889660                                AC   2014-12-21                              
89213041519521           70390632                 86060150985              26936330                                PD   2013-06-02                              
33673532634309           42351718                 64997468017              38329022                                AC   2014-01-12                              
27136477753443           8860754                  32887234555              71509140                                AC   2013-12-29                              
03961429564653           36992214                 91580750332              23438297                                DE   2014-01-12                              
34548063815991           55972173                 22097763594              50090584                                AC   2013-08-18                              
47678090405689           917552                   42662649956              22427564                                AC   2014-12-07                              
85732475998819           14634130                 79722288058              39818056                                DE   2014-01-12                              
65906742683579           5843094                  44756200142              77974282                                AC   2015-10-25                              
56467573194542           18258383                 65941455892              13357544                                PD   2013-06-02                              
18616090898759           90885007                 64793570172              62393803                                DE   2014-01-12                              
95247676765628           16419636                 53993648925              34941204                                DE   2013-11-24                              
82057138101254           77166563                 30323912444              83882911                                DE   2013-09-29                              
85822585827759           495267                   60681409953              40191199                                AC   2015-04-12                              
94214033928277           95274576                 12009676253              12205925                                AC   2013-11-10                              
38275202567455           01363506                 83593919214              26117090                                DE   2013-11-10                              
94828666127603           2069193                  09369592760              99841993                                AC   2013-06-02                              
80252922251973           8426087                  57811772541              51413427                                PD   2013-06-02                              
10935293817857           06585939                 49477226882              25200868                                PD   2013-06-02                              
02169477320739           41293846                 57225442585              40776592                                AC   2016-10-16                              
13596838975037           10319869                 37181512769              98691111                                AC   2013-12-22                              
58388692210725           42949297                 49969286107              16070443                                AC   2013-12-22                              
72956160083042           9338238                  83786183548              11065439                                AC   2014-05-18                              
08248010229754           13743790                 95106363941              90656476                                AC   2013-12-01                              
51326021071572           9460871                  17529086950              57120535                                PD   2013-06-02                              
48267813966820           85869455                 18033525005              40497709                                AC   2014-01-12                              
76743787201521           12136144                 04805640405              16443447                                AC   2013-06-02                              
91427725690547           81336222                 27394244116              29084184                                AC   2016-07-24                              
90204931080620           1027499                  80884888157              29693738                                AC   2014-06-15                              
91466256148812           11219351                 25502700522              70314243                                PD   2013-06-02                              
78000844669708           33252814                 79383066219              23175110                                AC   2016-07-24                              
21559488108527           163712                   24073375942              09706615                                AC   2015-04-26                              
84128654686310           389491                   29550338180              44854211                                DE   2014-06-08                              
27941624230128           02532569                 62936282973              42725387                                DE   2014-09-14                              
08637066705211           2649260                  87117563106              19549899                                AC   2015-12-06                              
96273891207983           5899165                  71842005581              58054775                                DE   2013-12-08                              
93328206547295           62452026                 76670114184              34083285                                DE   2013-06-02                              
91742393229366           7466670                  86802257288              08988292                                AC   2013-06-02                              
37436890704503           96295034                 48848225347              16052594                                PD   2013-11-24                              
91670930540911           3119958                  41897329323              68616012                                AC   2015-10-18                              
21309195498687           69693370                 81448862389              42622681                                PD   2013-06-02                              
64855252791954           510666                   75473870870              28886659                                DE   2015-04-26                              
66474347982248           7647694                  02369944806              37181301                                AC   2013-12-22                              
98543627282064           3973109                  09041068789              16491275                                DE   2013-08-11                              
43072971991990           6475482                  02260596579              99260461                                PD   2013-06-02                              
93250086311960           10677070                 99747154454              02877117                                AC   2014-01-05                              
73964678090355           02625175                 34103836816              06876924                                AC   2013-06-02                              
84920103898843           54672233                 49448833385              68445037                                AC   2013-12-29                              
38625090408105           91096320                 31076564449              51308438                                DE   2014-01-12                              
15081874929908           2102587                  83561095826              80188263                                PD   2013-06-02                              
88236685214402           85710459                 31416967662              38432941                                AC   2013-06-02                              
80292660588823           209462                   42008447663              76417303                                AC   2015-08-23                              
04772523050484           89045161                 84498525716              84600759                                AC   2013-06-02                              
87107102972609           5756139                  65597267525              87363102                                AC   2016-06-05                              
85525689199982           34898346                 63226443962              49415901                                DE   2013-06-02                              
05348987266210           38648010                 05260039202              95268746                                AC   2013-08-18                              
30082682745913           69605208                 62286105826              37420815                                DE   2013-06-02                              
91466256148812           2341883                  67952961052              08106980                                AC   2013-06-02                              
72054339948428           80926654                 43163684648              60280647                                PD   2013-06-02                              
23257514207842           60044857                 08127052715              25858351                                DE   2014-01-05                              
85993075051736           29615842                 39497490662              35460272                                PD   2013-11-03                              
03750914003920           13879975                 93466552500              20356621                                PD   2013-06-02                              
80415072579633           94504885                 05212095641              45923880                                AC   2013-12-01                              
75441256535733           65492837                 37227472465              47352336                                DE   2013-12-22                              
69259919307323           78003195                 65021642851              28911871                                AC   2013-11-03                              
05474668403769           33336992                 70748072635              11135358                                DE   2013-10-20                              
22958174079299           99930120                 20372201526              06879943                                AC   2013-12-22                              
18567604339265           2937547                  91579716450              03677583                                AC   2013-06-02                              
80540234247018           77937165                 12826899866              21416365                                PD   2013-06-02                              
48651298848365           84860283                 47142113913              50371927                                DE   2014-01-26                              
90821800003483           0461095                  20276264833              29286292                                AC   2013-12-22                              
62826714987936           76655806                 86739619919              49397295                                AC   2013-08-04                              
39092372619525           74878235                 94675894340              22651014                                AC   2015-05-24                              
26386170874039           86851730                 27476949908              10890089                                AC   2014-01-05                              
45636557421218           74066076                 98866153413              97152558                                AC   2014-01-12                              
52268320800157           800613                   85024746633              67237842                                AC   2015-05-03                              
78374629616000           96552300                 91916353779              35117685                                AC   2013-06-02                              
34779050329112           4649674                  39678295202              35350618                                AC   2014-01-05                              
44799228995141           09875822                 95266886220              01977272                                PD   2015-06-21                              
56004552037463           99134060                 97063715818              64691954                                AC   2013-11-24                              
10510139585775           25580300                 62787781488              45784200                                PD   2016-05-15                              
06447319323684           24106326                 98556874848              94420640                                AC   2013-12-29                              
24210565884970           75079977                 64399980984              68461994                                PD   2013-06-02                              
97567987376313           45455223                 27766928364              84978515                                AC   2013-12-22                              
35986153160832           61345484                 90534862540              01928011                                PD   2015-03-01                              
43878804201481           66830554                 48693531108              93268998                                PD   2013-08-18                              
06560640681530           9114396                  80652733564              70522156                                DE   2013-12-29                              
28979816433260           97143682                 63712693379              44300952                                AC   2013-11-24                              
88651423835866           77118101                 25846925395              20166808                                AC   2013-06-02                              
65549442119461           8128570                  47025925914              08752907                                PD   2013-12-22                              
99031950167797           4529360                  29187863910              28296618                                AC   2014-01-12                              
27069430360534           2343843                  87730125739              32805828                                PD   2013-06-02                              
16709386262133           59712688                 95073915337              35355571                                AC   2013-06-02                              
36091221450984           9920144                  22279476308              98191552                                AC   2014-09-28                              
56131329754803           58564634                 74533845867              82740859                                PD   2014-01-12                              
38632786081362           0988266                  53287423628              82126276                                DE   2016-10-23                              
24350181886404           61704114                 18555413995              91710116                                DE   2015-11-01                              
02150068992682           567985                   36301868621              35110332                                AC   2014-06-29                              
58343411686260           5637629                  78949516982              25348465                                AC   2014-03-30                              
56281322427916           79219261                 65543642591              34528188                                DE   2014-01-05                              
63941631236248           61923001                 21550056080              88478132                                AC   2014-01-12                              
80529375629377           12323102                 36269242709              99863371                                DE   2013-06-02                              
32266239803730           1242774                  72467142941              10586264                                AC   2016-04-17                              
58429957181499           50946791                 79203325241              55440532                                PD   2013-07-28                              
21077688958750           86668743                 24107290457              08814061                                AC   2013-12-01                              
35836828621289           30071020                 40673365740              49373345                                AC   2013-12-15                              
69550314259128           99090915                 57680154484              45146268                                AC   2013-09-01                              
19983830442519           00100883                 25554397939              02854001                                PD   2013-06-16                              
68907776812527           18659486                 33240317363              80659001                                PD   2013-12-01                              
82365210339556           23735982                 65963297590              13922527                                AC   2014-01-19                              
37829628850523           95372240                 84270744750              73677204                                AC   2013-12-01                              
88421798037575           4621936                  07862351985              66674332                                PD   2014-01-12                              
18777046097651           5595599                  32863030091              44876517                                DE   2013-06-02                              
57080341535493           14223478                 33974554303              35524928                                DE   2013-07-07                              
17854595877241           91851433                 91534780465              28802379                                AC   2016-10-02                              
18919337877328           76588836                 76544519201              55904966                                AC   2014-01-05                              
88221637806181           90134927                 60573049457              70013963                                AC   2013-06-02                              
20994929139973           23130048                 48517738542              59547573                                AC   2013-12-22                              
20184368743304           791628                   66253798400              89829475                                AC   2014-01-12                              
70143740870826           77565181                 47011121080              69718572                                AC   2015-11-08                              
80031567441748           21017896                 98846604882              13062615                                AC   2013-06-02                              
68195130528992           9669099                  98501730453              66958802                                AC   2013-12-29                              
70845264534925           83927427                 82896123554              53202975                                PD   2014-01-05                              
31434122070961           58132703                 17110576877              91710063                                AC   2013-08-04                              
96278567310296           12915859                 68393150247              97467952                                AC   2013-12-22                              
53031159075662           58068142                 36243724298              63313421                                PD   2013-12-01                              
71817991340535           9956552                  27894885861              99941169                                AC   2014-03-23                              
75178026123752           78998240                 85183144440              02719718                                DE   2013-10-27                              
37118504008456           23409397                 00043353794              97254769                                PD   2013-06-02                              
33991935874143           26708332                 14059473544              96115893                                AC   2013-06-02                              
85436777338491           4486787                  21540886379              23440762                                AC   2013-06-02                              
72452838202868           76484650                 34062170253              82552414                                AC   2013-06-02                              
05313829353064           77712123                 38951168116              21110761                                AC   2013-06-02                              
04247778461575           95450368                 02679942158              96172360                                AC   2014-01-12                              
79024878985481           6325802                  02393122541              47141917                                AC   2015-11-01                              
47849129408788           95716599                 24680636417              07289483                                AC   2013-12-22                              
17927351536539           39257711                 61448612495              49986932                                AC   2013-08-18                              
17146600613223           29234957                 30929218782              10541971                                AC   2013-12-22                              
75599922082374           56991027                 06490191544              95564094                                AC   2013-06-23                              
13303680759471           33833331                 81814611334              81684572                                PD   2013-06-02                              
22818583274401           90620415                 76324060189              09386853                                AC   2014-01-05                              
26311680109538           66979304                 62487524053              03904868                                PD   2013-06-02                              
84685435978340           90982310                 88608644516              81452631                                AC   2016-01-17                              
26599352308665           80409304                 34856636523              27095884                                AC   2014-01-05                              
52767716705994           17012407                 10273572237              87381702                                AC   2014-01-12                              
03887507004029           61885492                 60224570255              89922816                                PD   2013-06-02                              
80817691683485           90676731                 60016349000              81186523                                AC   2013-06-02                              
02354847447666           9906928                  97068157968              91882504                                DE   2013-11-03                              
46952297071887           8139606                  41072915042              04180551                                AC   2013-12-29                              
64736411868600           22478543                 58684843715              25714394                                AC   2014-01-12                              
10760895037980           68809795                 98228568253              89487977                                AC   2014-01-12                              
20661755508555           00569962                 72865235903              06833752                                AC   2013-12-01                              
34093381757391           21857614                 40611731779              83500312                                AC   2014-01-12                              
92054696540342           94005238                 30007485439              56748906                                AC   2016-10-30                              
17148338157121           60136175                 78186346422              55797309                                AC   2015-08-02                              
92737964622342           69420407                 91525007030              93058213                                PD   2013-09-15                              
68022281783535           23272154                 70201114911              62661325                                AC   2013-12-22                              
24884510588925           73528463                 07467619533              81720590                                AC   2013-12-22                              
59031721143068           51980734                 36258319948              59136153                                AC   2013-11-24                              
07484019628154           27122669                 44570400558              51140349                                AC   2016-10-16                              
14106261737455           20728055                 38429785498              22113821                                PD   2014-03-23                              
84613283365508           62065732                 43501699062              41967155                                AC   2013-12-29                              
30366791946867           53932938                 30198221794              70009772                                PD   2013-06-02                              
72395642417406           68433905                 40688837902              91675549                                AC   2013-11-17                              
27464182984358           30999910                 17977682274              30575853                                DE   2013-06-02                              
73105455603547           19241407                 09235512610              18818000                                PD   2013-06-02                              
48793583013544           66347815                 92195078507              75420902                                AC   2013-12-22                              
15212449435246           13917394                 33383901320              82162533                                DE   2014-01-05                              
83555572999978           49139849                 44999938406              60869980                                AC   2013-06-02                              
82828561533122           9263737                  13212840111              28117521                                AC   2014-01-05                              
58194635190561           06489767                 68380023907              27845662                                AC   2013-11-24                              
66967976697821           6319672                  33980366222              95101586                                AC   2016-08-07                              
54421945981378           3116098                  36629662194              74288900                                PD   2013-06-02                              
18423813060089           68832489                 64778192980              74272035                                AC   2013-07-07                              
79187704082641           83829692                 40760487548              46988787                                AC   2014-01-12                              
38089137376319           62032409                 49375613022              80221710                                AC   2013-12-29                              
75114572182987           24034334                 13327355621              73692321                                PD   2013-06-02                              
51412669590832           41843070                 80326001087              65728187                                AC   2013-10-27                              
27808091447360           24956495                 34860893503              33636970                                AC   2015-09-20                              
18187847018475           74331849                 20897436573              37541745                                AC   2013-06-02                              
99820405899421           74791417                 46922101083              57143657                                AC   2014-01-05                              
31569445230935           46349793                 06935509468              65521635                                AC   2013-06-02                              
95428228004394           0275049                  09037679246              47848492                                AC   2016-07-10                              
93557821562927           03362931                 76107997012              85828703                                PD   2013-09-01                              
02866404592298           02919949                 12417254870              18718357                                AC   2016-01-17                              
55191469110091           89706352                 46624872898              05712677                                PD   2013-06-02                              
43190714781914           15115812                 88880181899              78263833                                AC   2014-01-12                              
29033868410923           4312974                  90070915411              96231133                                PD   2014-03-30                              
64230296001037           3399357                  32772229674              79725002                                DE   2013-06-02                              
17825922984404           0879321                  67772303216              71771903                                PD   2013-09-01                              
37278797681886           83898499                 03111904840              30026555                                AC   2013-06-02                              
45603678222122           41875213                 17311148419              67575598                                AC   2013-06-02                              
05891599788441           59927200                 86227163563              21786296                                PD   2013-06-02                              
20315446405334           33568804                 85236985707              26849687                                AC   2013-12-29                              
44887764830358           2513815                  68372300200              10140893                                AC   2014-05-11                              
00934812931683           66103334                 72911543393              03252042                                PD   2013-06-02                              
67879356683302           35448096                 18811809488              78514326                                AC   2013-12-29                              
65313866307497           02283068                 83160078151              61397566                                AC   2016-08-21                              
